grid_x,grid_y,latitude,longitude,elevation_m,land_cover,terrain_penalty,rssi_dbm,snr_db,pdr,path_loss_db
14,3,51.60966266380862,-0.009342252404347181,20.0,50,0.8,-96.82745361328125,5.151327610015869,0.6484211069444481,110.82744598388672
14,4,51.607247295855345,-0.004505917467116597,28.0,50,0.95,-99.2845458984375,0.6661706566810608,0.5629870143152622,113.2845458984375
14,5,51.60483172921061,0.00032990287468359197,24.0,50,0.8,-99.53975677490234,3.3563878536224365,0.615031276264258,113.53974914550781
14,6,51.602415963912705,0.005165208678053226,39.0,50,0.95,-97.5921401977539,6.601395606994629,0.6743907501487407,111.59212493896484
14,7,51.60000000000001,0.010000000000000009,65.0,10,0.6,-103.5535888671875,3.695676565170288,0.7169436972935316,117.5535659790039
14,8,51.59758383751083,0.014834276897539503,64.0,50,0.95,-100.97175598144531,4.354991436004639,0.6337641401541781,114.97173309326172
14,9,51.595167476483525,0.019668039427695138,48.0,10,0.6,-95.14327239990234,7.58214807510376,0.8194051034756547,109.14324951171875
14,10,51.5927509169564,0.02450128764749818,41.0,50,0.95,-98.47624969482422,7.703734397888184,0.693450103511731,112.47622680664062
14,11,51.59033415896777,0.029334021613987727,26.0,50,0.8,-97.75981140136719,-0.49764013290405273,0.5399617807651139,111.75980377197266
14,12,51.587917202555936,0.0341662413842107,13.0,10,0.7,-102.05842590332031,-1.471401572227478,0.5384961036151719,116.05841827392578
14,13,51.585500047759226,0.03899794701522187,17.0,10,0.7,-99.42542266845703,3.473160982131958,0.7101214865862823,113.4254150390625
14,14,51.58308269461591,0.043829138564083756,10.0,10,0.7,-102.47515869140625,-3.575483798980713,0.4597565974887276,116.47515106201172
15,0,51.62405043103166,-0.014573960347412965,49.0,10,0.7,-100.3848648071289,5.960687160491943,0.7805891703229451,114.38483428955078
15,1,51.62163565971398,-0.009735319318496216,44.0,10,0.7,-100.68803405761719,8.01513671875,0.8288176079021164,114.6880111694336
15,2,51.61922068953877,-0.00489719326885366,35.0,50,0.95,-98.70269775390625,4.436114311218262,0.635269164330952,112.70268249511719
15,3,51.616805520544396,-5.958214147985933e-05,38.0,50,0.8,-97.95718383789062,6.162691116333008,0.6666373568550235,111.95716094970703
15,4,51.61439015276925,0.0047775141206386025,32.0,10,0.7,-102.11643981933594,0.39514869451522827,0.6068933924230512,116.1164321899414
15,5,51.61197458625172,0.009614095574523012,34.0,10,0.6,-101.2553939819336,3.504683256149292,0.7110938428160616,115.25537109375
15,6,51.609558821030134,0.014450162277202552,40.0,10,0.7,-96.19381713867188,5.562651634216309,0.7701923696401636,110.19380187988281
15,7,51.60714285714286,0.019285714285714295,64.0,10,0.6,-98.04855346679688,3.9010722637176514,0.7231540067277481,112.04853820800781
15,8,51.604726694628255,0.024120751657103184,53.0,10,0.7,-97.71792602539062,6.978593826293945,0.8056187335557341,111.71791076660156
15,9,51.60231033352468,0.028955274448422025,34.0,10,0.6,-98.20851135253906,5.076421737670898,0.7570296977585026,112.20848846435547
15,10,51.59989377387045,0.03378928271673148,19.0,50,0.95,-97.5689697265625,4.451396465301514,0.6355523902195784,111.56896209716797
15,11,51.597477015703895,0.038622776519100045,13.0,50,0.8,-100.3602294921875,2.387495517730713,0.596523319438111,114.36021423339844
15,12,51.59506005906334,0.04345575591260404,13.0,50,0.95,-101.35610961914062,2.6564090251922607,0.6016902291335232,115.3561019897461
15,13,51.59264290398713,0.048288220954327644,16.0,50,0.95,-100.66629791259766,3.138197183609009,0.6108902244995666,114.66631317138672
15,14,51.590225550513544,0.05312017170136282,17.0,50,0.95,-105.77964782714844,1.3568003177642822,0.5765298345282919,119.77965545654297
16,0,51.631193286927044,-0.005293577540836174,50.0,10,0.7,-99.8701171875,4.4619221687316895,0.7396765934331636,113.87008666992188
16,1,51.628778515940404,-0.00045417423316469687,54.0,50,0.95,-100.06768798828125,4.601261138916016,0.6383248503058384,114.06766510009766
16,2,51.62636354604528,0.004384713882224303,47.0,10,0.7,-97.20896911621094,5.964402198791504,0.7806845964336647,111.20895385742188
16,3,51.62394837728004,0.00922308686236568,55.0,50,0.8,-99.89907836914062,5.242564678192139,0.6500832526596074,113.89905548095703
16,4,51.62153300968307,0.01406094476430218,47.0,10,0.7,-96.6562271118164,8.303821563720703,0.834874170689095,110.65621948242188
16,5,51.61911744329277,0.018898287645084475,57.0,10,0.6,-101.46278381347656,4.520981311798096,0.7413787892401587,115.4627456665039
16,6,51.61670167814754,0.023735115561771117,73.0,10,0.7,-102.81019592285156,3.536118507385254,0.7120615835881399,116.81017303466797
16,7,51.614285714285714,0.02857142857142858,67.0,30,0.15,-104.50091552734375,2.290465831756592,0.7927086455043238,118.50089263916016
16,8,51.61186955174568,0.033407226731131195,49.0,10,0.7,-95.78626251220703,6.978544235229492,0.8056175686798867,109.78623962402344
16,9,51.609453190565795,0.038242510097961174,32.0,50,0.8,-98.47932434082031,2.1476223468780518,0.5918962144665492,112.47931671142578
16,10,51.6070366307844,0.04307727872900858,19.0,50,0.95,-96.23258972167969,4.2473955154418945,0.63176394684606,110.23257446289062
16,11,51.604619872439876,0.04791153268137134,13.0,50,0.8,-99.56031799316406,3.1423985958099365,0.6109701167042181,113.560302734375
16,12,51.602202915570544,0.052745272012155224,25.0,50,0.95,-99.36972045898438,0.6791146397590637,0.5632417690585065,113.3697280883789
16,13,51.59978576021473,0.05757849677847381,31.0,10,0.7,-100.64888763427734,2.393078327178955,0.675674048353606,114.64887237548828
16,14,51.59736840641079,0.062411207037448534,26.0,50,0.95,-98.46092987060547,-0.1881847232580185,0.5461049630544389,112.4609375
17,0,51.638336142822034,0.003986803060021914,64.0,30,0.1,-100.55118560791016,5.5868916511535645,0.9058794355032709,114.5511703491211
17,1,51.63592137216657,0.008826968961900583,49.0,30,0.1,-98.11490631103516,6.2996602058410645,0.9215723582442769,112.11490631103516
17,2,51.63350640255161,0.013666619458371906,54.0,30,0.1,-100.55370330810547,5.639774322509766,0.9071343559382415,114.55369567871094
17,3,51.63109123401557,0.01850575460650007,52.0,10,0.6,-94.86172485351562,7.680117607116699,0.8215695403846872,108.86170959472656
17,4,51.62867586659682,0.023344374463357246,44.0,30,0.1,-102.72880554199219,4.6405463218688965,0.8807291272514527,116.72879791259766
17,5,51.626260300333826,0.02818247908602347,65.0,10,0.6,-102.16817474365234,3.9565012454986572,0.7248154658754421,116.16815185546875
17,6,51.62384453526494,0.03302006853158672,81.0,10,0.7,-99.14356994628906,3.1310346126556396,0.6994447464702821,113.14353942871094
17,7,51.621428571428574,0.03785714285714287,64.0,10,0.6,-98.79669952392578,4.078431606292725,0.7284484246977762,112.79666900634766
17,8,51.619012408863085,0.04269370211979566,35.0,10,0.7,-102.02765655517578,3.108809232711792,0.6987434419315816,116.02763366699219
17,9,51.61659604760688,0.04752974637665673,19.0,10,0.6,-103.10702514648438,-1.0734513998031616,0.5532923796973085,117.10702514648438
17,10,51.614179487698316,0.05236527568484559,16.0,30,0.1,-106.91973876953125,-1.3285876512527466,0.5812715610244709,120.91973114013672
17,11,51.61176272917575,0.05720029010148961,31.0,10,0.6,-101.3541030883789,1.8443514108657837,0.6573828007583152,115.35409545898438
17,12,51.60934577207756,0.062034789683724,37.0,50,0.95,-98.00039672851562,6.351796627044678,0.6699908623678652,112.00037384033203
17,13,51.60692861644206,0.06686877448869179,60.0,10,0.7,-102.54411315917969,4.537509441375732,0.7418538610114995,116.54407501220703
17,14,51.60451126230764,0.07170224457354389,74.0,10,0.7,-100.20897674560547,0.39662453532218933,0.6069462057160953,114.2089614868164
18,0,51.64547899871665,0.01326718145395313,63.0,10,0.7,-102.89466094970703,3.7118053436279297,0.7174344045978306,116.89463806152344
18,1,51.64306422839245,0.01810811026566434,69.0,10,0.7,-97.90388488769531,3.681431531906128,0.7165098730596352,111.90386199951172
18,2,51.640649259057746,0.022948523458726593,54.0,10,0.7,-106.6668701171875,6.2974934577941895,0.7891191462253873,120.6668472290039
18,3,51.63823409075096,0.02778842109023347,47.0,80,0.0,-101.61917114257812,6.649365425109863,0.9749068290249189,115.61915588378906
18,4,51.635818723510525,0.03262780321728653,61.0,10,0.7,-107.03752136230469,4.269927501678467,0.7340930049297748,121.03750610351562
18,5,51.63340315737485,0.03746666989699526,79.0,10,0.6,-99.7860107421875,4.1365275382995605,0.7301687938449096,113.78599548339844
18,6,51.63098739238235,0.04230502118647703,57.0,10,0.7,-100.09870147705078,5.2664923667907715,0.76223531513561,114.09867858886719
18,7,51.62857142857143,0.04714285714285715,31.0,10,0.6,-102.17910766601562,1.2396926879882812,0.636673226333577,116.1791000366211
18,8,51.62615526598051,0.05198017782326882,25.0,10,0.7,-102.74040222167969,-2.135000228881836,0.5136840733532176,116.74040222167969
18,9,51.62373890464794,0.056816983284853115,16.0,30,0.15,-103.2187728881836,1.4039177894592285,0.7489644546084789,117.21878051757812
18,10,51.621322344612146,0.06165327358475899,21.0,30,0.1,-99.0645751953125,0.04362374171614647,0.6708903311865205,113.06456756591797
18,11,51.61890558591149,0.0664890487801433,30.0,10,0.6,-102.67171478271484,1.3931759595870972,0.641981860369371,116.67169952392578
18,12,51.616488628584364,0.0713243089281707,43.0,50,0.95,-102.54130554199219,4.109660625457764,0.6291968532718104,116.5412826538086
18,13,51.6140714726691,0.07615905408601376,61.0,30,0.1,-107.86873626708984,2.7297677993774414,0.8121948040238032,121.86871337890625
18,14,51.61165411820411,0.08099328431085281,70.0,50,0.95,-104.19796752929688,4.538568496704102,0.6371661597405909,118.19793701171875
19,0,51.65262185461084,0.022547557639748396,75.0,10,0.7,-103.93170928955078,5.225135326385498,0.7611091999533299,117.93168640136719
19,1,51.650207084618025,0.027389249677090492,75.0,10,0.7,-102.84857177734375,4.893801212310791,0.75195572395855,116.84854125976562
19,2,51.64779211556367,0.03223042588242518,68.0,10,0.7,-94.66738891601562,4.847517967224121,0.7506585592488451,108.66736602783203
19,3,51.64537694748622,0.03707108631287549,56.0,10,0.6,-100.84822082519531,5.682020664215088,0.7733462050888485,114.84819793701172
19,4,51.642961580424135,0.04191123102557239,70.0,10,0.7,-102.09270477294922,4.579447269439697,0.7430567332872274,116.09268188476562
19,5,51.640546014415825,0.04675086007765481,37.0,10,0.6,-99.31576538085938,6.344390869140625,0.7902873959461038,113.31574249267578
19,6,51.638130249499746,0.051589973526269574,35.0,10,0.7,-101.46540832519531,3.764596939086914,0.7190369418519172,115.46538543701172
19,7,51.63571428571429,0.05642857142857144,23.0,50,0.8,-105.9449234008789,3.262847423553467,0.6132579690779383,119.94491577148438
19,8,51.6332981230979,0.06126665384172305,15.0,30,0.1,-92.20796966552734,7.744128227233887,0.9462598034101192,106.20794677734375
19,9,51.63088176168897,0.06610422082289498,31.0,10,0.6,-99.58885955810547,1.7719569206237793,0.6549328189415731,113.58885192871094
19,10,51.628465201525906,0.07094127242926565,40.0,10,0.7,-98.72801971435547,6.203225612640381,0.786756457956613,112.72799682617188
19,11,51.62604844264711,0.0757778087180214,58.0,30,0.15,-105.38677215576172,7.164320468902588,0.9373803344375088,119.38674926757812
19,12,51.62363148509096,0.08061382974635636,58.0,10,0.7,-100.81246948242188,4.779770851135254,0.7487516813709145,114.81244659423828
19,13,51.62121432889585,0.08544933557147265,44.0,50,0.95,-99.39556884765625,5.460757732391357,0.6540434547900499,113.39554595947266
19,14,51.618796974100164,0.09028432625058005,49.0,40,0.15,-103.5127944946289,5.64784574508667,0.8846234999319051,117.51278686523438
20,0,51.65976471050466,0.031827931616197694,106.0,10,0.7,-101.31334686279297,3.168253183364868,0.7006170613036757,115.31332397460938
20,1,51.65734994084331,0.03667038719514212,95.0,10,0.7,-103.09750366210938,3.729984998703003,0.7179868898372186,117.09748077392578
20,2,51.6549349720694,0.04151232672860381,84.0,10,0.7,-102.17412567138672,3.9922051429748535,0.7258823929567835,116.17410278320312
20,3,51.652519804221356,0.04635375027373523,76.0,10,0.6,-100.5011215209961,4.353148937225342,0.7365226029649125,114.50109100341797
20,4,51.65010443733767,0.051194657887696775,40.0,50,0.95,-99.20343780517578,6.379062652587891,0.6704729716479673,113.20341491699219
20,5,51.64768887145677,0.05603504962765687,36.0,50,0.8,-100.51286315917969,4.457412242889404,0.6356638555690064,114.5128402709961
20,6,51.64527310661712,0.060874925550791756,47.0,10,0.7,-98.97612762451172,5.819344520568848,0.7769364202666441,112.9760971069336
20,7,51.642857142857146,0.06571428571428573,45.0,30,0.15,-102.11210632324219,4.027797698974609,0.861497449607809,116.11209106445312
20,8,51.64044098021528,0.07055313017533087,23.0,10,0.7,-107.99654388427734,5.093592643737793,0.7575031355567283,121.99653625488281
20,9,51.63802461872995,0.07539145899112726,19.0,10,0.6,-101.77862548828125,5.4786224365234375,0.7679538499251352,115.77861785888672
20,10,51.63560805843958,0.08022927221888283,34.0,30,0.1,-106.09135437011719,4.812187671661377,0.8856859098979094,120.09133911132812
20,11,51.63319129938259,0.0850665699158134,53.0,10,0.6,-101.16666412353516,4.875661849975586,0.7514478776294227,115.16663360595703
20,12,51.630774341597366,0.08990335213914265,53.0,30,0.1,-105.25872802734375,7.079174518585205,0.9359662341285168,119.25872039794922
20,13,51.62835718512232,0.09473961894610218,62.0,40,0.15,-106.31784057617188,4.554831027984619,0.8536734226886942,120.31783294677734
20,14,51.625939829995836,0.09957537039393136,64.0,30,0.1,-105.93586730957031,5.7515482902526855,0.9097374603127932,119.93585968017578
21,0,51.66690756639807,0.04110830338209012,110.0,10,0.7,-102.18376922607422,3.0412161350250244,0.6966048883057788,116.18374633789062
21,1,51.664492797068306,0.0459515228187816,109.0,10,0.7,-101.7719955444336,4.390176773071289,0.7375990130655418,115.77201843261719
21,2,51.662077828574915,0.050794225996398,107.0,10,0.7,-100.70706939697266,4.479674339294434,0.7401890068275296,114.70703887939453
21,3,51.659662660956364,0.055636412972121255,92.0,10,0.6,-103.65677642822266,3.652498722076416,0.7156275054097593,117.65674591064453
21,4,51.657247294251135,0.06047808380314125,86.0,10,0.7,-102.52467346191406,4.013125896453857,0.7265063629154347,116.52465057373047
21,5,51.65483172849768,0.06531923854665586,61.0,50,0.8,-106.20160675048828,2.3473453521728516,0.5957500025653882,120.20158386230469
21,6,51.6524159637345,0.07015987725987087,63.0,10,0.7,-103.04117584228516,3.7118053436279297,0.7174344045978306,117.04115295410156
21,7,51.650000000000006,0.07500000000000001,56.0,50,0.8,-102.59574890136719,3.672739267349243,0.6210057108603697,116.59571838378906
21,8,51.64758383733267,0.0798396068242649,49.0,50,0.95,-97.15252685546875,3.8737733364105225,0.6247834695002492,111.1524887084961
21,9,51.64516747577091,0.08467869778989513,36.0,50,0.8,-103.57962799072266,4.426301956176758,0.6350872614432141,117.57960510253906
21,10,51.642750915353204,0.08951727295412816,23.0,10,0.7,-103.66663360595703,5.5071702003479,0.7687160590559923,117.66663360595703
21,11,51.64033415611794,0.09435533237420932,29.0,10,0.6,-103.19544219970703,4.154813289642334,0.7307088577426896,117.19541931152344
21,12,51.637917198103565,0.09919287610739186,44.0,40,0.15,-104.2369155883789,8.154471397399902,0.9348453749477936,118.23689270019531
21,13,51.63550004134849,0.10402990421093687,61.0,40,0.15,-108.65116882324219,5.009425163269043,0.8673071693501648,122.65115356445312
21,14,51.633082685891125,0.10886641674211332,50.0,30,0.1,-102.1473159790039,6.650288105010986,0.9283809243626824,116.14730072021484
22,0,51.67405042229109,0.05038867293621389,108.0,10,0.7,-101.51725006103516,4.708682537078857,0.7467403676365947,115.51722717285156
22,1,51.671635653293016,0.05523265654697049,111.0,10,0.7,-96.07552337646484,4.183200836181641,0.7315459213613061,110.07550048828125
22,2,51.669220685080234,0.06007612368494261,111.0,10,0.7,-99.74786376953125,3.922868251800537,0.723808069960842,113.74784851074219
22,3,51.66680551769125,0.06491907440734164,104.0,10,0.6,-102.7673568725586,4.754702568054199,0.7480436333282532,116.76732635498047
22,4,51.66439015116453,0.069761508771387,91.0,50,0.95,-104.95147705078125,2.054981231689453,0.5901047679650433,118.95145416259766
22,5,51.661974585538566,0.07460342683430606,77.0,30,0.15,-99.79257202148438,2.312561511993408,0.7937234281805647,113.79254913330078
22,6,51.65955882085186,0.07944482865333406,51.0,50,0.95,-101.88421630859375,5.001668453216553,0.6456868428962176,115.8841781616211
22,7,51.65714285714286,0.0842857142857143,37.0,30,0.15,-98.8117446899414,4.844430923461914,0.8865967954905724,112.81172943115234
22,8,51.65472669445004,0.08912608378869794,30.0,10,0.7,-98.17230987548828,1.9811594486236572,0.661989764617546,112.17230224609375
22,9,51.652310332811844,0.09396593721954406,33.0,40,0.25,-102.52815246582031,0.3146675229072571,0.6690002648355982,116.52813720703125
22,10,51.649893772266736,0.09880527463551969,21.0,50,0.95,-104.28046417236328,5.235215187072754,0.6499494948107426,118.28045654296875
22,11,51.647477012853166,0.10364409609389971,23.0,30,0.15,-104.76191711425781,6.230139255523682,0.9201538327577744,118.76189422607422
22,12,51.64506005460957,0.10848240165196693,34.0,40,0.15,-103.59149169921875,5.774049282073975,0.8878048630450049,117.59148406982422
22,13,51.64264289757437,0.11332019136701202,40.0,40,0.15,-102.08209228515625,7.904882431030273,0.9309400945941175,116.08206939697266
22,14,51.64022554178601,0.1181574652963335,52.0,40,0.15,-104.15792846679688,5.580050468444824,0.8828823137541262,118.15790557861328
23,0,51.68119327818373,0.05966904027735621,91.0,40,0.15,-104.32383728027344,1.9086742401123047,0.7506662078738672,118.32382202148438
23,1,51.67877850951744,0.06451378837866954,125.0,10,0.7,-97.56217193603516,3.9575767517089844,0.7248476424570457,111.56214141845703
23,2,51.67636354158537,0.06935801979337182,119.0,30,0.1,-101.68604278564453,2.7166435718536377,0.8116336299054386,115.68603515625
23,3,51.673948374426004,0.07420173457870392,117.0,10,0.6,-101.57090759277344,4.272504806518555,0.7341684617655414,115.57088470458984
23,4,51.67153300807786,0.07904493279191481,81.0,10,0.7,-102.91095733642578,3.683255195617676,0.7165654341051323,116.91093444824219
23,5,51.669117442579434,0.08388761449026133,78.0,30,0.15,-104.5019760131836,1.8970929384231567,0.7740260885756993,118.501953125
23,6,51.66670167796923,0.08872977973100832,58.0,10,0.7,-105.09479522705078,7.299677848815918,0.8130500411119291,119.09476470947266
23,7,51.664285714285725,0.09357142857142858,50.0,40,0.25,-100.96260833740234,6.977152347564697,0.9144551862400178,114.96260070800781
23,8,51.661869551567406,0.09841256106880283,44.0,30,0.1,-107.10211181640625,8.812104225158691,0.9595884625492335,121.10210418701172
23,9,51.65945318985275,0.10325317728041973,36.0,40,0.25,-104.7502212524414,5.409748077392578,0.8784076816132744,118.75019836425781
23,10,51.65703662918022,0.10809327726357583,33.0,40,0.15,-102.78854370117188,5.996125221252441,0.8932170467996258,116.78853607177734
23,11,51.654619869588274,0.11293286107557562,25.0,40,0.25,-102.56587982177734,1.1080361604690552,0.7113621859500823,116.56585693359375
23,12,51.65220291111538,0.11777192877373147,24.0,40,0.15,-102.6330337524414,6.210203647613525,0.898215383694802,116.63302612304688
23,13,51.64978575379998,0.12261048041536364,36.0,10,0.7,-101.79261779785156,5.996265888214111,0.7815018352827324,115.7926025390625
23,14,51.647368397680516,0.12744851605780028,48.0,30,0.1,-101.182373046875,10.165398597717285,0.9719771380210699,115.18238067626953
24,0,51.68833613407597,0.06894940540430347,100.0,50,0.95,-104.95147705078125,2.054981231689453,0.5901047679650433,118.95145416259766
24,1,51.68592136574158,0.07379491831283878,118.0,10,0.7,-100.22903442382812,4.001482963562012,0.7261592170284421,114.22901916503906
24,2,51.68350639809029,0.07863991432081918,125.0,10,0.7,-96.25540161132812,4.130073547363281,0.7299780143028828,110.25537109375
24,3,51.68109123116063,0.08348439348551512,110.0,10,0.6,-101.4885482788086,4.070437908172607,0.7282111731445137,115.488525390625
24,4,51.67867586499109,0.08832835586420504,111.0,10,0.7,-101.7773208618164,4.3421807289123535,0.7362032100141954,115.77730560302734
24,5,51.676260299620246,0.0931718015141754,71.0,10,0.6,-102.65167999267578,3.679614305496216,0.716454501590663,116.65165710449219
24,6,51.67384453508658,0.09801473049272055,58.0,50,0.95,-103.64283752441406,5.9316534996032715,0.6625172684697817,117.64281463623047
24,7,51.67142857142858,0.10285714285714287,54.0,10,0.6,-102.85855102539062,7.257020950317383,0.812075517219907,116.85852813720703
24,8,51.66901240868476,0.10769903866475264,72.0,30,0.1,-104.81328582763672,4.592983722686768,0.8793230747031371,118.81327056884766
24,9,51.666596046893616,0.1125404179728681,66.0,10,0.6,-101.91751098632812,5.276155471801758,0.7624979057826697,115.91748809814453
24,10,51.66417948609361,0.1173812808388154,49.0,40,0.15,-102.81269073486328,5.975078105926514,0.8927141371009653,116.81268310546875
24,11,51.66176272632323,0.1222216273199286,39.0,40,0.25,-102.4178695678711,8.630095481872559,0.9417241085109351,116.4178466796875
24,12,51.65934576762098,0.12706145747354972,32.0,40,0.15,-107.65009307861328,4.333252906799316,0.8466173739742411,121.65009307861328
24,13,51.65692861002528,0.1319007713570286,24.0,40,0.15,-103.36234283447266,7.2992072105407715,0.9205469558178586,117.36235046386719
24,14,51.654511253574604,0.136739569027723,35.0,10,0.7,-103.88774871826172,6.567253112792969,0.7957739942731126,117.88773345947266
25,0,51.6954789899678,0.07822976831584116,62.0,40,0.15,-107.31790924072266,1.1438649892807007,0.7131978461399004,121.31793975830078
25,1,51.69306422196542,0.08307604634843743,78.0,10,0.7,-101.26423645019531,5.692453384399414,0.773620387725623,115.26422119140625
25,2,51.69064925459501,0.08792180726641761,100.0,40,0.15,-104.5225830078125,3.5268070697784424,0.8185718944818641,118.52257537841797
25,3,51.68823408789512,0.09276705112708171,115.0,10,0.6,-99.88050842285156,3.9492592811584473,0.7245987428041948,113.88047790527344
25,4,51.685818721904276,0.09761177798773774,92.0,10,0.7,-101.5225601196289,3.89502215385437,0.7229722830615265,115.52253723144531
25,5,51.68340315666104,0.10245598790570168,67.0,30,0.15,-105.37067413330078,5.209242820739746,0.8964685694469969,119.37065887451172
25,6,51.68098739220391,0.10729968093829749,60.0,10,0.7,-103.60787963867188,7.513739585876465,0.8178816566079034,117.60785675048828
25,7,51.67857142857143,0.11214285714285714,52.0,40,0.25,-104.01568603515625,6.107436180114746,0.8958423698707737,118.01566314697266
25,8,51.67615526580211,0.11698551657672049,43.0,10,0.7,-100.65213775634766,9.324936866760254,0.8549222259994446,114.65210723876953
25,9,51.673738903934435,0.12182765929723538,57.0,30,0.15,-106.47869873046875,3.96325945854187,0.8593271416390282,120.47866821289062
25,10,51.67132234300691,0.1266692853617576,46.0,40,0.15,-102.29815673828125,10.077838897705078,0.9586898636290726,116.29815673828125
25,11,51.66890558305808,0.13151039482765076,35.0,40,0.25,-103.6419677734375,6.253979682922363,0.89921158286806,117.64196014404297
25,12,51.66648862412638,0.13635098775228655,31.0,40,0.15,-104.28766632080078,5.250313758850098,0.8740858684743629,118.28765106201172
25,13,51.66407146625029,0.14119106419304445,34.0,30,0.1,-102.48704528808594,8.160136222839355,0.951884445452495,116.48703002929688
25,14,51.66165410946832,0.1460306242073119,26.0,30,0.1,-101.0994873046875,3.7717738151550293,0.8527201211662528,115.0994644165039
26,0,51.70262184585926,0.08751012901075379,77.0,40,0.15,-103.9338607788086,4.691410064697266,0.8578873221992102,117.93385314941406
26,1,51.70020707818897,0.09235717248442395,82.0,40,0.15,-103.07156372070312,4.875457763671875,0.8634051073225106,117.07154083251953
26,2,51.69779211109953,0.0972036986292994,99.0,10,0.7,-102.21023559570312,6.294967174530029,0.789056079451675,116.21022033691406
26,3,51.69537694462947,0.10204970750270974,111.0,50,0.8,-104.2520751953125,4.4695820808410645,0.6358893039733627,118.25204467773438
26,4,51.69296157881738,0.10689519916199253,101.0,30,0.1,-101.7461166381836,3.1242916584014893,0.8284670465010054,115.74610137939453
26,5,51.6905460137018,0.11174017366449338,74.0,10,0.6,-103.39488983154297,4.6494903564453125,0.7450575354047775,117.39486694335938
26,6,51.68813024932126,0.11658463106756584,60.0,50,0.95,-103.57828521728516,6.152156829833984,0.6664500461243555,117.5782470703125
26,7,51.68571428571429,0.12142857142857144,62.0,30,0.15,-105.26939392089844,6.111319065093994,0.917675065654835,119.2693862915039
26,8,51.683298122919446,0.12627199480487972,54.0,10,0.7,-104.59066009521484,7.9600911140441895,0.8276429532511829,118.59063720703125
26,9,51.68088176097525,0.1311149012538681,40.0,30,0.15,-104.91123962402344,8.679617881774902,0.9581251503516395,118.91123962402344
26,10,51.67846519992018,0.135957290832922,38.0,30,0.1,-105.29353332519531,5.4770588874816895,0.9032244312368256,119.29350280761719
26,11,51.6760484397928,0.14079916359943476,35.0,40,0.25,-103.17081451416016,4.817476749420166,0.8616865619425522,117.17079162597656
26,12,51.673631480631585,0.14564051961080757,47.0,10,0.7,-102.49099731445312,8.22181224822998,0.8331713154878607,116.49097442626953
26,13,51.67121432247503,0.15048135892444967,79.0,30,0.1,-106.08393096923828,6.074273109436035,0.9168880182142064,120.08391571044922
26,14,51.66879696536164,0.15532168159777812,63.0,10,0.7,-105.67308807373047,4.392306327819824,0.7376608336199996,119.67305755615234
27,0,51.709764701750295,0.09679048748782498,70.0,40,0.15,-102.18196105957031,5.93469762802124,0.8917434307926374,116.18194580078125
27,1,51.70734993441222,0.10163829671975598,69.0,40,0.15,-98.72669982910156,7.928112983703613,0.9313125381612718,112.72669982910156
27,2,51.70493496760385,0.10648558840859614,78.0,30,0.1,-100.86559295654297,8.03183364868164,0.9502121085827386,114.86559295654297
27,3,51.70251980136371,0.11133236261170461,97.0,50,0.8,-107.24363708496094,4.578213691711426,0.6378990716442381,121.24361419677734
27,4,51.70010443573041,0.11617861938644862,112.0,50,0.95,-103.80184936523438,4.622974395751953,0.6387257824993752,117.80182647705078
27,5,51.69768887074252,0.12102435879020336,94.0,10,0.6,-101.00308990478516,5.849460124969482,0.7777183239931253,115.00306701660156
27,6,51.69527310643858,0.125869580880352,78.0,40,0.15,-103.46969604492188,4.410485744476318,0.8491079229392787,117.46968078613281
27,7,51.69285714285714,0.13071428571428573,61.0,40,0.25,-107.19865417480469,4.972358703613281,0.8662370822727987,121.1986312866211
27,8,51.690440980036776,0.13555847334940369,48.0,40,0.15,-101.85633087158203,7.190389156341553,0.9185343085602757,115.85633087158203
27,9,51.688024618016,0.14040214384311295,53.0,40,0.25,-103.01406860351562,7.217809200286865,0.9190457929196941,117.01405334472656
27,10,51.685608056833345,0.14524529725282861,50.0,40,0.15,-105.17802429199219,7.953176498413086,0.9317122816170328,119.17802429199219
27,11,51.683191296527376,0.15008793363597364,63.0,30,0.15,-100.80052947998047,5.798716068267822,0.9108161014893961,114.8005142211914
27,12,51.68077433713657,0.15493005304997892,94.0,10,0.7,-102.85005187988281,5.284662246704102,0.7627289083447,116.85002899169922
27,13,51.67835717869945,0.15977165555228334,61.0,40,0.15,-106.43207550048828,4.231508731842041,0.8432851417891025,120.43206024169922
27,14,51.67593982125456,0.16461274120033373,68.0,10,0.7,-103.07036590576172,6.779474258422852,0.8008987649065938,117.07034301757812
28,0,51.71690755764095,0.10607084374583743,74.0,40,0.15,-100.78626251220703,6.343087196350098,0.9012126601409935,114.7862548828125
28,1,51.71449279063519,0.11091941905339035,82.0,40,0.15,-98.68132781982422,7.827535629272461,0.9296865189110525,112.68132019042969
28,2,51.71207782410795,0.11576747660343872,91.0,40,0.15,-104.94541931152344,6.336393356323242,0.901063574608662,118.94540405273438
28,3,51.70966265809781,0.12061501645337125,107.0,40,0.25,-107.02617645263672,4.7832159996032715,0.8606625726848284,121.02615356445312
28,4,51.70724729264338,0.1254620386605848,116.0,10,0.7,-99.84358978271484,3.397543430328369,0.7077810645089802,113.84357452392578
28,5,51.70483172778321,0.13030854328248426,110.0,30,0.15,-102.58251953125,6.1390252113342285,0.9182592465880709,116.5824966430664
